Año	Mes	violence type	VictimsCount	Escalation	Intensity	Previous State
2018	10	VI	10.0	1	-1	I
2018	10	VS	84.0	1	1	I
2018	11	VC	82.0	-1	-1	G
2018	11	VI	20.0	1	1	G
2018	11	VS	62.0	-1	-1	A
2018	12	VC	74.0	-1	-1	I
2018	12	VI	18.0	-1	-1	A
2018	12	VS	56.0	-1	-1	I
2019	1	VC	127.0	1	1	I
2019	1	VI	30.0	1	1	I
2019	1	VS	97.0	1	1	I
2019	2	VC	135.0	1	1	A
2019	2	VI	32.0	1	1	A
2019	2	VS	103.0	1	1	A
2019	3	VC	112.0	-1	1	A
2019	3	VI	26.0	-1	1	A
2019	3	VS	86.0	-1	1	A
2019	4	VC	58.0	-1	-1	C
2019	4	VI	3.0	-1	-1	C
2019	4	VS	55.0	-1	-1	C
2019	5	VC	81.0	1	-1	I
2019	5	VI	3.0	0	-1	I
2019	5	VS	78.0	1	-1	I
2019	6	VC	101.0	1	-1	G
2019	6	VI	19.0	1	-1	H
2019	6	VS	82.0	1	-1	G
2019	7	VC	72.0	-1	-1	G
2019	7	VI	14.0	-1	-1	G
2019	7	VS	58.0	-1	-1	G
2019	8	VC	108.0	1	1	I
2019	8	VI	30.0	1	1	I
2019	8	VS	78.0	1	-1	I
2019	9	VC	100.0	-1	-1	A
2019	9	VI	17.0	-1	-1	A
2019	9	VS	83.0	1	-1	G
2019	10	VC	85.0	-1	-1	I
2019	10	VI	11.0	-1	-1	I
2019	10	VS	74.0	-1	-1	G
2019	11	VC	49.0	-1	-1	I
2019	11	VI	4.0	-1	-1	I
2019	11	VS	45.0	-1	-1	I
2019	12	VC	54.0	1	-1	I
2019	12	VI	12.0	1	-1	I
2019	12	VS	42.0	-1	-1	I
2020	1	VC	126.0	1	1	G
2020	1	VI	25.0	1	1	G
2020	1	VS	101.0	1	1	I
2020	2	VC	78.0	-1	-1	A
2020	2	VI	25.0	0	1	A
2020	2	VS	53.0	-1	-1	A
2020	3	VC	100.0	1	-1	I
2020	3	VI	21.0	-1	-1	B
2020	3	VS	79.0	1	-1	I
2020	4	VC	66.0	-1	-1	G
2020	4	VI	15.0	-1	-1	I
2020	4	VS	51.0	-1	-1	G
2020	5	VC	71.0	1	-1	I
2020	5	VI	17.0	1	-1	I
2020	5	VS	54.0	1	-1	I
2020	6	VC	64.0	-1	-1	G
2020	6	VI	11.0	-1	-1	G
2020	6	VS	53.0	-1	-1	G
2020	7	VC	107.0	1	1	I
2020	7	VI	23.0	1	1	I
2020	7	VS	84.0	1	1	I
2020	8	VC	136.0	1	1	A
2020	8	VI	24.0	1	1	A
2020	8	VS	112.0	1	1	A
2020	9	VC	127.0	-1	1	A
2020	9	VI	32.0	1	1	A
2020	9	VS	95.0	-1	1	A
2020	10	VC	95.0	-1	-1	C
2020	10	VI	9.0	-1	-1	A
2020	10	VS	86.0	-1	1	C
2020	11	VC	116.0	1	1	I
2020	11	VI	14.0	1	-1	I
2020	11	VS	102.0	1	1	C
2020	12	VC	93.0	-1	-1	A
2020	12	VI	17.0	1	-1	G
2020	12	VS	76.0	-1	-1	A
2021	1	VC	83.0	-1	-1	I
2021	1	VI	18.0	1	-1	G
2021	1	VS	65.0	-1	-1	I
2021	2	VC	113.0	1	1	I
2021	2	VI	40.0	1	1	G
2021	2	VS	73.0	1	-1	I
2021	3	VC	111.0	-1	1	A
2021	3	VI	57.0	1	1	A
2021	3	VS	54.0	-1	-1	G
2021	4	VC	90.0	-1	-1	C
2021	4	VI	34.0	-1	1	A
2021	4	VS	56.0	1	-1	I
2021	5	VC	55.0	-1	-1	I
2021	5	VI	8.0	-1	-1	C
2021	5	VS	47.0	-1	-1	G
2021	6	VC	42.0	-1	-1	I
2021	6	VI	14.0	1	-1	I
2021	6	VS	28.0	-1	-1	I
2021	7	VC	81.0	1	-1	I
2021	7	VI	25.0	1	1	G
2021	7	VS	56.0	1	-1	I
2021	8	VC	63.0	-1	-1	G
2021	8	VI	20.0	-1	1	A
2021	8	VS	43.0	-1	-1	G
2021	9	VC	83.0	1	-1	I
2021	9	VI	45.0	1	1	C
2021	9	VS	38.0	-1	-1	I
2021	10	VC	77.0	-1	-1	G
2021	10	VI	26.0	-1	1	A
2021	10	VS	51.0	1	-1	I
2021	11	VC	80.0	1	-1	I
2021	11	VI	30.0	1	1	C
2021	11	VS	50.0	-1	-1	G
2021	12	VC	45.0	-1	-1	G
2021	12	VI	5.0	-1	-1	A
2021	12	VS	40.0	-1	-1	I
2022	1	VC	154.0	1	1	I
2022	1	VI	55.0	1	1	I
2022	1	VS	99.0	1	1	I
2022	2	VC	139.0	-1	1	A
2022	2	VI	69.0	1	1	A
2022	2	VS	70.0	-1	1	A
2022	3	VC	87.0	-1	-1	C
2022	3	VI	36.0	-1	1	A
2022	3	VS	51.0	-1	-1	C
2022	4	VC	143.0	1	1	I
2022	4	VI	51.0	1	1	C
2022	4	VS	92.0	1	1	I
2022	5	VC	132.0	-1	1	A
2022	5	VI	38.0	-1	1	A
2022	5	VS	94.0	1	1	A
2022	6	VC	117.0	-1	1	C
2022	6	VI	36.0	-1	1	C
2022	6	VS	81.0	-1	1	A
2022	7	VC	188.0	1	1	C
2022	7	VI	64.0	1	1	C
2022	7	VS	124.0	1	1	C
2022	8	VC	136.0	-1	1	A
2022	8	VI	10.0	-1	-1	A
2022	8	VS	126.0	1	1	A
2022	9	VC	121.0	-1	1	C
2022	9	VI	43.0	1	1	I
2022	9	VS	78.0	-1	1	A
2022	10	VC	96.0	-1	-1	C
2022	10	VI	19.0	-1	-1	A
2022	10	VS	77.0	-1	1	C
2022	11	VC	112.0	1	1	I
2022	11	VI	32.0	1	1	I
2022	11	VS	80.0	1	1	C
2022	12	VC	77.0	-1	-1	A
2022	12	VI	28.0	-1	-1	A
2022	12	VS	49.0	-1	-1	A
