Año	Mes	violence type	CaseCount	Escalation	Intensity	Previous State
2019	1	VI	6.0	-1	-1	G
2019	1	VS	79.0	1	1	I
2019	2	VC	93.0	1	1	A
2019	2	VI	14.0	1	1	I
2019	2	VS	79.0	0	1	A
2019	3	VC	83.0	-1	1	A
2019	3	VI	8.0	-1	-1	A
2019	3	VS	75.0	-1	1	B
2019	4	VC	53.0	-1	-1	C
2019	4	VI	2.0	-1	-1	I
2019	4	VS	51.0	-1	-1	C
2019	5	VC	67.0	1	-1	I
2019	5	VI	2.0	0	-1	I
2019	5	VS	65.0	1	-1	I
2019	6	VC	71.0	1	-1	G
2019	6	VI	11.0	1	-1	H
2019	6	VS	60.0	-1	-1	G
2019	7	VC	59.0	-1	-1	G
2019	7	VI	8.0	-1	-1	G
2019	7	VS	51.0	-1	-1	I
2019	8	VC	61.0	1	-1	I
2019	8	VI	4.0	-1	-1	I
2019	8	VS	57.0	1	-1	I
2019	9	VC	67.0	1	-1	G
2019	9	VI	5.0	1	-1	I
2019	9	VS	62.0	1	-1	G
2019	10	VC	62.0	-1	-1	G
2019	10	VI	7.0	1	-1	G
2019	10	VS	55.0	-1	-1	G
2019	11	VC	43.0	-1	-1	I
2019	11	VI	4.0	-1	-1	G
2019	11	VS	39.0	-1	-1	I
2019	12	VC	46.0	1	-1	I
2019	12	VI	4.0	0	-1	I
2019	12	VS	42.0	1	-1	I
2020	1	VC	75.0	1	-1	G
2020	1	VI	7.0	1	-1	H
2020	1	VS	68.0	1	1	G
2020	2	VC	54.0	-1	-1	G
2020	2	VI	16.0	1	1	G
2020	2	VS	38.0	-1	-1	A
2020	3	VC	53.0	-1	-1	I
2020	3	VI	8.0	-1	-1	A
2020	3	VS	45.0	1	-1	I
2020	4	VC	53.0	0	-1	I
2020	4	VI	12.0	1	1	I
2020	4	VS	41.0	-1	-1	G
2020	5	VC	51.0	-1	-1	H
2020	5	VI	10.0	-1	-1	A
2020	5	VS	41.0	0	-1	I
2020	6	VC	41.0	-1	-1	I
2020	6	VI	1.0	-1	-1	I
2020	6	VS	40.0	-1	-1	H
2020	7	VC	72.0	1	1	I
2020	7	VI	14.0	1	1	I
2020	7	VS	58.0	1	-1	I
2020	8	VC	75.0	1	1	A
2020	8	VI	14.0	0	1	A
2020	8	VS	61.0	1	1	G
2020	9	VC	76.0	1	1	A
2020	9	VI	10.0	-1	-1	B
2020	9	VS	66.0	1	1	A
2020	10	VC	72.0	-1	1	A
2020	10	VI	9.0	-1	-1	I
2020	10	VS	63.0	-1	1	A
2020	11	VC	70.0	-1	1	C
2020	11	VI	10.0	1	1	I
2020	11	VS	60.0	-1	-1	C
2020	12	VC	66.0	-1	-1	C
2020	12	VI	5.0	-1	-1	A
2020	12	VS	61.0	1	1	I
2021	1	VC	64.0	-1	-1	I
2021	1	VI	12.0	1	1	I
2021	1	VS	52.0	-1	-1	A
2021	2	VC	56.0	-1	-1	I
2021	2	VI	10.0	-1	1	A
2021	2	VS	46.0	-1	-1	I
2021	3	VC	44.0	-1	-1	I
2021	3	VI	9.0	-1	1	C
2021	3	VS	35.0	-1	-1	I
2021	4	VC	46.0	1	-1	I
2021	4	VI	12.0	1	1	C
2021	4	VS	34.0	-1	-1	I
2021	5	VC	30.0	-1	-1	G
2021	5	VI	2.0	-1	-1	A
2021	5	VS	28.0	-1	-1	I
2021	6	VC	30.0	0	-1	I
2021	6	VI	7.0	1	-1	I
2021	6	VS	23.0	-1	-1	I
2021	7	VC	42.0	1	-1	H
2021	7	VI	6.0	-1	-1	G
2021	7	VS	36.0	1	-1	I
2021	8	VC	37.0	-1	-1	G
2021	8	VI	5.0	-1	-1	I
2021	8	VS	32.0	-1	-1	G
2021	9	VC	38.0	1	-1	I
2021	9	VI	8.0	1	1	I
2021	9	VS	30.0	-1	-1	I
2021	10	VC	49.0	1	-1	G
2021	10	VI	16.0	1	1	A
2021	10	VS	33.0	1	-1	I
2021	11	VC	39.0	-1	-1	G
2021	11	VI	9.0	-1	1	A
2021	11	VS	30.0	-1	-1	G
2021	12	VC	28.0	-1	-1	I
2021	12	VI	3.0	-1	-1	C
2021	12	VS	25.0	-1	-1	I
2022	1	VC	70.0	1	1	I
2022	1	VI	11.0	1	1	I
2022	1	VS	59.0	1	1	I
2022	2	VC	71.0	1	1	A
2022	2	VI	26.0	1	1	A
2022	2	VS	45.0	-1	-1	A
2022	3	VC	58.0	-1	1	A
2022	3	VI	23.0	-1	1	A
2022	3	VS	35.0	-1	-1	I
2022	4	VC	85.0	1	1	C
2022	4	VI	16.0	-1	1	C
2022	4	VS	69.0	1	1	I
2022	5	VC	74.0	-1	1	A
2022	5	VI	12.0	-1	1	C
2022	5	VS	62.0	-1	1	A
2022	6	VC	78.0	1	1	C
2022	6	VI	9.0	-1	-1	C
2022	6	VS	69.0	1	1	C
2022	7	VC	98.0	1	1	A
2022	7	VI	24.0	1	1	I
2022	7	VS	74.0	1	1	A
2022	8	VC	83.0	-1	1	A
2022	8	VI	10.0	-1	-1	A
2022	8	VS	73.0	-1	1	A
2022	9	VC	66.0	-1	1	C
2022	9	VI	1.0	-1	-1	I
2022	9	VS	65.0	-1	1	C
2022	10	VC	64.0	-1	1	C
2022	10	VI	5.0	1	-1	I
2022	10	VS	59.0	-1	1	C
2022	11	VC	59.0	-1	1	C
2022	11	VI	6.0	1	-1	G
2022	11	VS	53.0	-1	1	C
2022	12	VC	45.0	-1	-1	C
2022	12	VI	10.0	1	-1	G
2022	12	VS	35.0	-1	-1	C
